eventTime,rootSeq,sourceDevice,deviceType,sensorDeviceId,sensorSeq,frequencyHz,voltageL1,voltageL2,voltageL3,ingestTime
"3/31/2026, 4:11:20.766759 PM",59,K300_edge_device,pqube3,pqube3-01,59,49.93947983,217.4499512,217.906189,219.4152832,"3/31/2026, 4:11:21.85 PM"
"3/31/2026, 4:11:16.9 PM",57,K300_edge_device,micropmu,micropmu-01,57,49.94130325,217.3996582,217.7944641,219.4013519,"3/31/2026, 4:11:11.833 PM"
"3/31/2026, 4:11:15.765368 PM",58,K300_edge_device,pqube3,pqube3-01,58,49.93785477,217.1691895,217.8359985,219.2398071,"3/31/2026, 4:11:16.883 PM"
"3/31/2026, 4:11:11.9 PM",56,K300_edge_device,micropmu,micropmu-01,56,49.93659973,217.2942505,217.8741455,219.4197845,"3/31/2026, 4:11:06.85 PM"
"3/31/2026, 4:11:10.75475 PM",57,K300_edge_device,pqube3,pqube3-01,57,49.93583679,217.3446655,217.6956177,219.2398071,"3/31/2026, 4:11:11.833 PM"
"3/31/2026, 4:11:06.9 PM",55,K300_edge_device,micropmu,micropmu-01,55,49.92869186,217.5226593,217.8096161,219.5615234,"3/31/2026, 4:11:01.85 PM"
"3/31/2026, 4:11:05.764293 PM",56,K300_edge_device,pqube3,pqube3-01,56,49.93865204,217.3095703,217.7658081,219.3099976,"3/31/2026, 4:11:06.85 PM"
"3/31/2026, 4:11:01.9 PM",54,K300_edge_device,micropmu,micropmu-01,54,49.92648697,217.3563232,217.7216797,219.528656,"3/31/2026, 4:10:56.832 PM"
"3/31/2026, 4:11:00.771998 PM",55,K300_edge_device,pqube3,pqube3-01,55,49.9332695,217.2744751,217.8009033,219.2398071,"3/31/2026, 4:11:01.85 PM"
"3/31/2026, 4:10:56.9 PM",53,K300_edge_device,micropmu,micropmu-01,53,49.92891693,217.3413239,217.6083679,219.424057,"3/31/2026, 4:10:51.846 PM"
"3/31/2026, 4:10:55.755458 PM",54,K300_edge_device,pqube3,pqube3-01,54,49.92670059,217.414856,217.7658081,219.380188,"3/31/2026, 4:10:56.832 PM"
"3/31/2026, 4:10:51.9 PM",52,K300_edge_device,micropmu,micropmu-01,52,49.92354202,217.4886932,217.6696777,219.5025177,"3/31/2026, 4:10:46.955 PM"
"3/31/2026, 4:10:50.764927 PM",53,K300_edge_device,pqube3,pqube3-01,53,49.92819214,217.3446655,217.7307129,219.4503784,"3/31/2026, 4:10:51.846 PM"
"3/31/2026, 4:10:46.9 PM",51,K300_edge_device,micropmu,micropmu-01,51,49.91721344,217.5821228,218.0070801,219.443222,"3/31/2026, 4:10:41.845 PM"
"3/31/2026, 4:10:45.768976 PM",52,K300_edge_device,pqube3,pqube3-01,52,49.92471695,217.2744751,217.590332,219.380188,"3/31/2026, 4:10:46.955 PM"
"3/31/2026, 4:10:41.9 PM",50,K300_edge_device,micropmu,micropmu-01,50,49.90587234,217.4305573,217.7675323,219.5401154,"3/31/2026, 4:10:36.845 PM"
"3/31/2026, 4:10:40.774833 PM",51,K300_edge_device,pqube3,pqube3-01,51,49.92282486,217.414856,217.7307129,219.5205688,"3/31/2026, 4:10:41.845 PM"
"3/31/2026, 4:10:36.9 PM",49,K300_edge_device,micropmu,micropmu-01,49,49.91764832,217.5106201,217.9575195,219.3512421,"3/31/2026, 4:10:31.891 PM"
"3/31/2026, 4:10:35.800697 PM",50,K300_edge_device,pqube3,pqube3-01,50,49.91136551,217.5552368,218.0114746,219.4854736,"3/31/2026, 4:10:36.845 PM"
"3/31/2026, 4:10:31.9 PM",48,K300_edge_device,micropmu,micropmu-01,48,49.92156601,217.7456207,218.1812134,219.7098389,"3/31/2026, 4:10:26.844 PM"
"3/31/2026, 4:10:30.764175 PM",49,K300_edge_device,pqube3,pqube3-01,49,49.91360474,217.4499512,217.7307129,219.4854736,"3/31/2026, 4:10:31.891 PM"
"3/31/2026, 4:10:26.9 PM",47,K300_edge_device,micropmu,micropmu-01,47,49.91850662,217.8528137,217.9954834,219.8657379,"3/31/2026, 4:10:21.886 PM"
"3/31/2026, 4:10:25.763977 PM",48,K300_edge_device,pqube3,pqube3-01,48,49.91870499,217.414856,217.9412842,219.2749023,"3/31/2026, 4:10:26.844 PM"
"3/31/2026, 4:10:21.9 PM",46,K300_edge_device,micropmu,micropmu-01,46,49.92591095,217.9127502,218.1533661,219.6648407,"3/31/2026, 4:10:16.854 PM"
"3/31/2026, 4:10:20.762935 PM",47,K300_edge_device,pqube3,pqube3-01,47,49.91656876,217.7658081,218.081665,219.6258545,"3/31/2026, 4:10:21.886 PM"
"3/31/2026, 4:10:16.9 PM",45,K300_edge_device,micropmu,micropmu-01,45,49.91844559,217.9599457,218.1419067,219.8769226,"3/31/2026, 4:10:11.837 PM"
"3/31/2026, 4:10:15.771214 PM",46,K300_edge_device,pqube3,pqube3-01,46,49.92029953,217.7307129,217.9763794,219.6960449,"3/31/2026, 4:10:16.854 PM"
"3/31/2026, 4:10:11.9 PM",44,K300_edge_device,micropmu,micropmu-01,44,49.91518021,217.8948212,218.1269226,219.8569641,"3/31/2026, 4:10:06.849 PM"
"3/31/2026, 4:10:10.752474 PM",45,K300_edge_device,pqube3,pqube3-01,45,49.92037201,217.9412842,218.2571411,219.7311401,"3/31/2026, 4:10:11.837 PM"
"3/31/2026, 4:10:06.9 PM",43,K300_edge_device,micropmu,micropmu-01,43,49.89872742,217.4076385,218.0124512,219.4039764,"3/31/2026, 4:10:01.862 PM"
"3/31/2026, 4:10:05.763244 PM",44,K300_edge_device,pqube3,pqube3-01,44,49.91426849,218.0114746,218.1167603,219.8364258,"3/31/2026, 4:10:06.849 PM"
"3/31/2026, 4:10:01.9 PM",42,K300_edge_device,micropmu,micropmu-01,42,49.90615463,217.4936218,217.9356232,219.327774,"3/31/2026, 4:09:56.862 PM"
"3/31/2026, 4:10:00.757385 PM",43,K300_edge_device,pqube3,pqube3-01,43,49.90359497,217.7658081,218.0465698,219.5907593,"3/31/2026, 4:10:01.862 PM"
"3/31/2026, 4:09:56.9 PM",41,K300_edge_device,micropmu,micropmu-01,41,49.91278839,217.2633667,217.9310303,219.0334473,"3/31/2026, 4:09:51.845 PM"
"3/31/2026, 4:09:55.779067 PM",42,K300_edge_device,pqube3,pqube3-01,42,49.90409088,217.2393799,217.9412842,219.0994263,"3/31/2026, 4:09:56.862 PM"
"3/31/2026, 4:09:51.9 PM",40,K300_edge_device,micropmu,micropmu-01,40,49.9152298,217.6215057,218.1110229,219.3511353,"3/31/2026, 4:09:46.83 PM"
"3/31/2026, 4:09:50.786222 PM",41,K300_edge_device,pqube3,pqube3-01,41,49.90673447,217.098999,217.7658081,219.0292358,"3/31/2026, 4:09:51.845 PM"
"3/31/2026, 4:09:46.9 PM",39,K300_edge_device,micropmu,micropmu-01,39,49.91209412,217.5274811,218.1497955,219.1317596,"3/31/2026, 4:09:41.829 PM"
"3/31/2026, 4:09:45.756959 PM",40,K300_edge_device,pqube3,pqube3-01,40,49.91509628,217.3446655,217.8710938,219.0292358,"3/31/2026, 4:09:46.83 PM"
"3/31/2026, 4:09:41.9 PM",38,K300_edge_device,micropmu,micropmu-01,38,49.90983963,217.7903748,218.1399994,219.3564453,"3/31/2026, 4:09:36.906 PM"
"3/31/2026, 4:09:40.766146 PM",39,K300_edge_device,pqube3,pqube3-01,39,49.91134644,217.4499512,218.081665,219.2398071,"3/31/2026, 4:09:41.829 PM"
"3/31/2026, 4:09:36.9 PM",37,K300_edge_device,micropmu,micropmu-01,37,49.90644836,217.410202,217.8302612,219.2997589,"3/31/2026, 4:09:31.858 PM"
"3/31/2026, 4:09:35.758987 PM",38,K300_edge_device,pqube3,pqube3-01,38,49.90969849,217.5552368,218.081665,219.0994263,"3/31/2026, 4:09:36.906 PM"
"3/31/2026, 4:09:31.9 PM",36,K300_edge_device,micropmu,micropmu-01,36,49.90072632,217.7690582,217.7677917,219.3982544,"3/31/2026, 4:09:26.857 PM"
"3/31/2026, 4:09:30.766678 PM",37,K300_edge_device,pqube3,pqube3-01,37,49.90312576,217.5552368,217.906189,219.380188,"3/31/2026, 4:09:31.858 PM"
"3/31/2026, 4:09:26.9 PM",35,K300_edge_device,micropmu,micropmu-01,35,49.91485214,217.8552399,217.7809296,219.2891541,"3/31/2026, 4:09:21.87 PM"
"3/31/2026, 4:09:25.769771 PM",36,K300_edge_device,pqube3,pqube3-01,36,49.90496063,217.5201416,217.7658081,219.4152832,"3/31/2026, 4:09:26.857 PM"
"3/31/2026, 4:09:21.9 PM",34,K300_edge_device,micropmu,micropmu-01,34,49.90365219,217.6262512,217.6714478,219.3021545,"3/31/2026, 4:09:16.823 PM"
"3/31/2026, 4:09:20.773168 PM",35,K300_edge_device,pqube3,pqube3-01,35,49.90758514,217.6605225,217.6605225,219.2398071,"3/31/2026, 4:09:21.87 PM"
"3/31/2026, 4:09:16.9 PM",33,K300_edge_device,micropmu,micropmu-01,33,49.90552139,217.6046448,217.68013,219.1190033,"3/31/2026, 4:09:11.851 PM"
"3/31/2026, 4:09:15.762283 PM",34,K300_edge_device,pqube3,pqube3-01,34,49.90617752,217.6605225,217.7307129,219.2398071,"3/31/2026, 4:09:16.823 PM"
"3/31/2026, 4:09:11.9 PM",32,K300_edge_device,micropmu,micropmu-01,32,49.90398026,217.5322113,218.0470734,219.0571442,"3/31/2026, 4:09:06.863 PM"
"3/31/2026, 4:09:10.77379 PM",33,K300_edge_device,pqube3,pqube3-01,33,49.90267944,217.590332,217.6605225,219.2398071,"3/31/2026, 4:09:11.851 PM"
"3/31/2026, 4:09:06.9 PM",31,K300_edge_device,micropmu,micropmu-01,31,49.90025711,217.5046997,218.356308,219.1445923,"3/31/2026, 4:09:01.83 PM"
"3/31/2026, 4:09:05.769646 PM",32,K300_edge_device,pqube3,pqube3-01,32,49.90756989,217.4850464,217.7658081,218.9590454,"3/31/2026, 4:09:06.863 PM"
"3/31/2026, 4:09:01.9 PM",30,K300_edge_device,micropmu,micropmu-01,30,49.90094376,217.5546265,218.1960754,219.4220276,"3/31/2026, 4:08:56.875 PM"
"3/31/2026, 4:09:00.766955 PM",31,K300_edge_device,pqube3,pqube3-01,31,49.90273285,217.4499512,218.081665,219.0292358,"3/31/2026, 4:09:01.83 PM"
"3/31/2026, 4:08:56.9 PM",29,K300_edge_device,micropmu,micropmu-01,29,49.9135704,217.5364532,218.2015076,219.2019806,"3/31/2026, 4:08:51.826 PM"
"3/31/2026, 4:08:55.773043 PM",30,K300_edge_device,pqube3,pqube3-01,30,49.90172958,217.3095703,218.2922363,218.9941406,"3/31/2026, 4:08:56.875 PM"
"3/31/2026, 4:08:51.9 PM",28,K300_edge_device,micropmu,micropmu-01,28,49.90646362,217.6128082,218.2838898,219.3640137,"3/31/2026, 4:08:46.842 PM"
"3/31/2026, 4:08:50.760896 PM",29,K300_edge_device,pqube3,pqube3-01,29,49.90595245,217.4850464,218.1869507,219.2047119,"3/31/2026, 4:08:51.826 PM"
"3/31/2026, 4:08:46.9 PM",27,K300_edge_device,micropmu,micropmu-01,27,49.90414047,217.4607239,218.1303864,219.1423492,"3/31/2026, 4:08:41.822 PM"
"3/31/2026, 4:08:45.764623 PM",28,K300_edge_device,pqube3,pqube3-01,28,49.91376877,217.5201416,218.1869507,219.1696167,"3/31/2026, 4:08:46.842 PM"
"3/31/2026, 4:08:41.9 PM",26,K300_edge_device,micropmu,micropmu-01,26,49.89829254,217.5059509,218.1087494,219.0479889,"3/31/2026, 4:08:36.821 PM"
"3/31/2026, 4:08:40.768794 PM",27,K300_edge_device,pqube3,pqube3-01,27,49.90419769,217.4850464,218.081665,219.1696167,"3/31/2026, 4:08:41.822 PM"
"3/31/2026, 4:08:36.9 PM",25,K300_edge_device,micropmu,micropmu-01,25,49.90037918,217.7212524,218.1210327,219.3053131,"3/31/2026, 4:08:31.851 PM"
"3/31/2026, 4:08:35.760339 PM",26,K300_edge_device,pqube3,pqube3-01,26,49.90838242,217.3797607,218.1518555,218.888855,"3/31/2026, 4:08:36.821 PM"
"3/31/2026, 4:08:31.9 PM",24,K300_edge_device,micropmu,micropmu-01,24,49.90100861,217.5421448,217.9905396,219.2336578,"3/31/2026, 4:08:26.835 PM"
"3/31/2026, 4:08:30.766871 PM",25,K300_edge_device,pqube3,pqube3-01,25,49.90687561,217.6254272,218.1869507,218.9941406,"3/31/2026, 4:08:31.851 PM"
"3/31/2026, 4:08:26.9 PM",23,K300_edge_device,micropmu,micropmu-01,23,49.90084839,217.5496521,217.8621216,219.2604218,"3/31/2026, 4:08:21.865 PM"
"3/31/2026, 4:08:25.767936 PM",24,K300_edge_device,pqube3,pqube3-01,24,49.90116119,217.4850464,218.0465698,219.2047119,"3/31/2026, 4:08:26.835 PM"
"3/31/2026, 4:08:21.9 PM",22,K300_edge_device,micropmu,micropmu-01,22,49.89509583,217.6053009,217.7984619,219.3635406,"3/31/2026, 4:08:16.833 PM"
"3/31/2026, 4:08:20.804051 PM",23,K300_edge_device,pqube3,pqube3-01,23,49.89517975,217.3446655,217.8009033,219.0643311,"3/31/2026, 4:08:21.865 PM"
"3/31/2026, 4:08:16.9 PM",21,K300_edge_device,micropmu,micropmu-01,21,49.90123367,217.6062927,217.7930145,219.4372864,"3/31/2026, 4:08:11.794 PM"
"3/31/2026, 4:08:15.756048 PM",22,K300_edge_device,pqube3,pqube3-01,22,49.89713669,217.6254272,217.7307129,219.380188,"3/31/2026, 4:08:16.833 PM"
"3/31/2026, 4:08:11.9 PM",20,K300_edge_device,micropmu,micropmu-01,20,49.8901062,217.4803162,217.7506409,219.1847992,"3/31/2026, 4:08:06.851 PM"
"3/31/2026, 4:08:10.755246 PM",21,K300_edge_device,pqube3,pqube3-01,21,49.89653778,217.590332,217.8710938,219.4152832,"3/31/2026, 4:08:11.794 PM"
"3/31/2026, 4:08:06.9 PM",19,K300_edge_device,micropmu,micropmu-01,19,49.89454269,217.7973022,217.8233795,219.5980835,"3/31/2026, 4:08:01.865 PM"
"3/31/2026, 4:08:05.786204 PM",20,K300_edge_device,pqube3,pqube3-01,20,49.89189911,217.6254272,217.8359985,219.2398071,"3/31/2026, 4:08:06.851 PM"
"3/31/2026, 4:08:02.9 PM",18,K300_edge_device,micropmu,micropmu-01,18,49.89359665,217.556015,217.8082123,219.4786072,"3/31/2026, 4:07:56.846 PM"
"3/31/2026, 4:08:00.775324 PM",19,K300_edge_device,pqube3,pqube3-01,19,49.88972473,217.590332,217.7307129,219.1696167,"3/31/2026, 4:08:01.865 PM"
"3/31/2026, 4:07:57.9 PM",17,K300_edge_device,micropmu,micropmu-01,17,49.89531708,217.7406158,217.9711914,219.6585541,"3/31/2026, 4:07:51.859 PM"
"3/31/2026, 4:07:55.775519 PM",18,K300_edge_device,pqube3,pqube3-01,18,49.89522934,217.8009033,217.9412842,219.6258545,"3/31/2026, 4:07:56.846 PM"
"3/31/2026, 4:07:52.9 PM",16,K300_edge_device,micropmu,micropmu-01,16,49.89896393,217.6615906,218.1860962,219.526062,"3/31/2026, 4:07:46.843 PM"
"3/31/2026, 4:07:50.760655 PM",17,K300_edge_device,pqube3,pqube3-01,17,49.89273071,217.590332,217.906189,219.4854736,"3/31/2026, 4:07:51.859 PM"
"3/31/2026, 4:07:47.9 PM",15,K300_edge_device,micropmu,micropmu-01,15,49.89432144,217.4596558,218.098999,219.3177948,"3/31/2026, 4:07:41.836 PM"
"3/31/2026, 4:07:45.753766 PM",16,K300_edge_device,pqube3,pqube3-01,16,49.89878845,217.7658081,218.1869507,219.6960449,"3/31/2026, 4:07:46.843 PM"
"3/31/2026, 4:07:42.9 PM",14,K300_edge_device,micropmu,micropmu-01,14,49.89036942,217.1981201,217.9826813,219.042923,"3/31/2026, 4:07:36.821 PM"
"3/31/2026, 4:07:40.76919 PM",15,K300_edge_device,pqube3,pqube3-01,15,49.8962822,217.3797607,217.906189,219.3099976,"3/31/2026, 4:07:41.836 PM"
"3/31/2026, 4:07:37.9 PM",13,K300_edge_device,micropmu,micropmu-01,13,49.88562012,217.1610565,217.7449951,219.1817017,"3/31/2026, 4:07:31.944 PM"
"3/31/2026, 4:07:35.759775 PM",14,K300_edge_device,pqube3,pqube3-01,14,49.89477921,217.3797607,218.0465698,219.1696167,"3/31/2026, 4:07:36.821 PM"
"3/31/2026, 4:07:32.9 PM",12,K300_edge_device,micropmu,micropmu-01,12,49.87744522,216.96521,217.7173767,219.0595703,"3/31/2026, 4:07:26.834 PM"
"3/31/2026, 4:07:30.859222 PM",13,K300_edge_device,pqube3,pqube3-01,13,49.89126968,216.9937134,217.7307129,219.0292358,"3/31/2026, 4:07:31.944 PM"
"3/31/2026, 4:07:27.9 PM",11,K300_edge_device,micropmu,micropmu-01,11,49.88578796,217.1571655,217.7979279,219.2158051,"3/31/2026, 4:07:21.88 PM"
"3/31/2026, 4:07:25.763906 PM",12,K300_edge_device,pqube3,pqube3-01,12,49.88587189,216.9586182,217.6605225,218.9590454,"3/31/2026, 4:07:26.834 PM"
"3/31/2026, 4:07:22.9 PM",10,K300_edge_device,micropmu,micropmu-01,10,49.8944931,217.5849762,218.0529938,219.6156616,"3/31/2026, 4:07:16.832 PM"
"3/31/2026, 4:07:20.789166 PM",11,K300_edge_device,pqube3,pqube3-01,11,49.88367462,217.0639038,217.6605225,219.0643311,"3/31/2026, 4:07:21.88 PM"
"3/31/2026, 4:07:17.9 PM",9,K300_edge_device,micropmu,micropmu-01,9,49.9041214,217.7619629,217.6808929,219.8637543,"3/31/2026, 4:07:11.862 PM"
"3/31/2026, 4:07:15.764593 PM",10,K300_edge_device,pqube3,pqube3-01,10,49.89147568,217.3095703,217.8359985,219.4152832,"3/31/2026, 4:07:16.832 PM"
"3/31/2026, 4:07:12.9 PM",8,K300_edge_device,micropmu,micropmu-01,8,49.89531708,217.618515,218.2877655,219.7692108,"3/31/2026, 4:07:06.909 PM"
"3/31/2026, 4:07:10.768639 PM",9,K300_edge_device,pqube3,pqube3-01,9,49.89929962,217.6605225,218.1518555,219.6258545,"3/31/2026, 4:07:11.862 PM"
"3/31/2026, 4:07:07.9 PM",7,K300_edge_device,micropmu,micropmu-01,7,49.89827728,217.3478851,218.3025513,219.6815796,"3/31/2026, 4:07:01.828 PM"
"3/31/2026, 4:07:05.763293 PM",8,K300_edge_device,pqube3,pqube3-01,8,49.90102005,217.4850464,218.2220459,219.5907593,"3/31/2026, 4:07:06.909 PM"
"3/31/2026, 4:07:02.9 PM",6,K300_edge_device,micropmu,micropmu-01,6,49.88693237,217.1808167,218.0548706,219.3210754,"3/31/2026, 4:06:56.829 PM"
"3/31/2026, 4:07:00.768216 PM",7,K300_edge_device,pqube3,pqube3-01,7,49.89620972,217.6254272,218.2571411,219.6609497,"3/31/2026, 4:07:01.828 PM"
"3/31/2026, 4:06:57.9 PM",5,K300_edge_device,micropmu,micropmu-01,5,49.89028931,217.1710968,217.9634247,219.2821503,"3/31/2026, 4:06:51.843 PM"
"3/31/2026, 4:06:55.767188 PM",6,K300_edge_device,pqube3,pqube3-01,6,49.88959885,217.3797607,218.1869507,219.5556641,"3/31/2026, 4:06:56.829 PM"
"3/31/2026, 4:06:52.9 PM",4,K300_edge_device,micropmu,micropmu-01,4,49.88066483,217.2073364,218.0930786,219.3657532,"3/31/2026, 4:06:46.874 PM"
"3/31/2026, 4:06:50.758065 PM",5,K300_edge_device,pqube3,pqube3-01,5,49.88881302,217.2744751,218.1518555,219.380188,"3/31/2026, 4:06:51.843 PM"
"3/31/2026, 4:06:47.9 PM",3,K300_edge_device,micropmu,micropmu-01,3,49.88409042,217.3215637,218.1813354,219.2298889,"3/31/2026, 4:06:41.841 PM"
"3/31/2026, 4:06:45.790612 PM",4,K300_edge_device,pqube3,pqube3-01,4,49.88401794,217.2042847,218.0114746,219.3099976,"3/31/2026, 4:06:46.874 PM"
"3/31/2026, 4:06:42.9 PM",2,K300_edge_device,micropmu,micropmu-01,2,49.88760376,217.7156067,218.301712,219.3398285,"3/31/2026, 4:06:36.856 PM"
"3/31/2026, 4:06:40.756844 PM",3,K300_edge_device,pqube3,pqube3-01,3,49.88398743,217.2744751,218.1869507,219.3099976,"3/31/2026, 4:06:41.841 PM"
"3/31/2026, 4:06:37.9 PM",1,K300_edge_device,micropmu,micropmu-01,1,49.86171341,217.4533081,218.1088257,219.3702545,"3/31/2026, 4:06:31.87 PM"
"3/31/2026, 4:06:35.754798 PM",2,K300_edge_device,pqube3,pqube3-01,2,49.88454819,217.590332,218.1167603,219.2398071,"3/31/2026, 4:06:36.856 PM"
"3/31/2026, 4:06:32.9 PM",0,K300_edge_device,micropmu,micropmu-01,0,49.86125946,217.3071747,218.0865936,219.3883362,"3/31/2026, 4:06:27.351 PM"
"3/31/2026, 4:06:30.777827 PM",1,K300_edge_device,pqube3,pqube3-01,1,49.87075424,217.5552368,218.3273315,219.3450928,"3/31/2026, 4:06:31.87 PM"
"3/31/2026, 4:06:25.763562 PM",0,K300_edge_device,pqube3,pqube3-01,0,49.86784363,217.5201416,218.1869507,219.3099976,"3/31/2026, 4:06:27.351 PM"
"3/31/2026, 3:11:15.9 PM",245,K300_edge_device,micropmu,micropmu-01,245,50.03244781,218.8534851,219.6547852,220.8959198,"3/31/2026, 3:11:09.98 PM"
"3/31/2026, 3:11:10.9 PM",244,K300_edge_device,micropmu,micropmu-01,244,50.02534103,218.6112366,219.6234589,220.608963,"3/31/2026, 3:11:05.086 PM"
"3/31/2026, 3:11:05.9 PM",243,K300_edge_device,micropmu,micropmu-01,243,50.03507233,218.6480103,219.6169891,220.4274902,"3/31/2026, 3:10:59.906 PM"
"3/31/2026, 3:11:04.800127 PM",245,K300_edge_device,pqube3,pqube3-01,246,50.02651596,218.7835693,219.6960449,220.8190918,"3/31/2026, 3:11:09.98 PM"
"3/31/2026, 3:11:00.9 PM",242,K300_edge_device,micropmu,micropmu-01,242,50.03172302,218.8518066,219.7590332,220.5656586,"3/31/2026, 3:10:54.822 PM"
"3/31/2026, 3:10:59.811122 PM",244,K300_edge_device,pqube3,pqube3-01,245,50.02803421,218.572998,219.4503784,220.5383301,"3/31/2026, 3:11:05.086 PM"
"3/31/2026, 3:10:55.9 PM",241,K300_edge_device,micropmu,micropmu-01,241,50.02577209,218.8365936,219.8039551,220.5328827,"3/31/2026, 3:10:49.805 PM"
"3/31/2026, 3:10:54.760823 PM",243,K300_edge_device,pqube3,pqube3-01,244,50.02971649,218.7484741,219.7311401,220.5734253,"3/31/2026, 3:10:59.906 PM"
"3/31/2026, 3:10:50.9 PM",240,K300_edge_device,micropmu,micropmu-01,240,50.02686691,218.6507568,219.8242035,220.5258026,"3/31/2026, 3:10:45.008 PM"
"3/31/2026, 3:10:49.808799 PM",242,K300_edge_device,pqube3,pqube3-01,243,50.03022766,218.6782837,219.6960449,220.4330444,"3/31/2026, 3:10:54.822 PM"
"3/31/2026, 3:10:45.9 PM",239,K300_edge_device,micropmu,micropmu-01,239,50.0378685,218.4131622,219.6893768,220.8384552,"3/31/2026, 3:10:39.789 PM"
"3/31/2026, 3:10:44.770457 PM",241,K300_edge_device,pqube3,pqube3-01,242,50.02665329,218.5028076,219.7662354,220.4681396,"3/31/2026, 3:10:49.805 PM"
"3/31/2026, 3:10:40.9 PM",238,K300_edge_device,micropmu,micropmu-01,238,50.04504776,218.9141235,219.8506622,221.214447,"3/31/2026, 3:10:34.929 PM"
"3/31/2026, 3:10:39.767189 PM",240,K300_edge_device,pqube3,pqube3-01,241,50.03430939,218.5379028,219.6960449,220.4681396,"3/31/2026, 3:10:45.008 PM"
"3/31/2026, 3:10:35.9 PM",237,K300_edge_device,micropmu,micropmu-01,237,50.03876495,218.9124908,219.9026794,221.1542969,"3/31/2026, 3:10:30.022 PM"
"3/31/2026, 3:10:34.756591 PM",239,K300_edge_device,pqube3,pqube3-01,240,50.04770279,218.7133789,219.7662354,220.9945679,"3/31/2026, 3:10:39.789 PM"
"3/31/2026, 3:10:30.9 PM",236,K300_edge_device,micropmu,micropmu-01,236,50.03220367,218.6532898,219.5016937,221.0214691,"3/31/2026, 3:10:24.957 PM"
"3/31/2026, 3:10:29.798292 PM",238,K300_edge_device,pqube3,pqube3-01,239,50.04191208,218.9239502,219.8013306,221.0998535,"3/31/2026, 3:10:34.929 PM"
"3/31/2026, 3:10:25.9 PM",235,K300_edge_device,micropmu,micropmu-01,235,50.03152847,218.4356079,219.6068115,220.8347473,"3/31/2026, 3:10:19.926 PM"
"3/31/2026, 3:10:24.761573 PM",237,K300_edge_device,pqube3,pqube3-01,238,50.03173065,218.6080933,219.5907593,220.9243774,"3/31/2026, 3:10:30.022 PM"
"3/31/2026, 3:10:20.9 PM",234,K300_edge_device,micropmu,micropmu-01,234,50.0296936,218.4406433,219.6058502,220.9358978,"3/31/2026, 3:10:14.956 PM"
"3/31/2026, 3:10:19.796481 PM",236,K300_edge_device,pqube3,pqube3-01,237,50.02713776,218.6080933,219.5556641,221.0296631,"3/31/2026, 3:10:24.957 PM"
"3/31/2026, 3:10:15.9 PM",233,K300_edge_device,micropmu,micropmu-01,233,50.04204941,218.6416168,219.8183899,221.0780792,"3/31/2026, 3:10:09.832 PM"
"3/31/2026, 3:10:14.822053 PM",235,K300_edge_device,pqube3,pqube3-01,236,50.03213501,218.3273315,219.7311401,220.9594727,"3/31/2026, 3:10:19.926 PM"
"3/31/2026, 3:10:10.9 PM",232,K300_edge_device,micropmu,micropmu-01,232,50.05079269,218.6832886,219.9328766,221.1005707,"3/31/2026, 3:10:04.909 PM"
"3/31/2026, 3:10:09.794967 PM",234,K300_edge_device,pqube3,pqube3-01,235,50.03874588,218.4326172,219.6258545,220.8892822,"3/31/2026, 3:10:14.956 PM"
"3/31/2026, 3:10:05.9 PM",231,K300_edge_device,micropmu,micropmu-01,231,50.05509186,218.934906,219.8009338,221.2466431,"3/31/2026, 3:10:00.064 PM"
"3/31/2026, 3:10:04.943023 PM",233,K300_edge_device,pqube3,pqube3-01,234,50.04581833,218.7133789,219.7311401,221.0296631,"3/31/2026, 3:10:09.832 PM"
"3/31/2026, 3:10:00.9 PM",230,K300_edge_device,micropmu,micropmu-01,230,50.05096817,218.9964447,219.765976,221.2084503,"3/31/2026, 3:09:54.889 PM"
"3/31/2026, 3:09:59.757653 PM",232,K300_edge_device,pqube3,pqube3-01,233,50.05191803,218.7835693,219.9066162,221.1349487,"3/31/2026, 3:10:04.909 PM"
"3/31/2026, 3:09:55.9 PM",229,K300_edge_device,micropmu,micropmu-01,229,50.04816055,218.9699554,219.8554382,221.1181946,"3/31/2026, 3:09:49.794 PM"
"3/31/2026, 3:09:54.80772 PM",231,K300_edge_device,pqube3,pqube3-01,232,50.05378723,218.888855,219.6960449,221.0296631,"3/31/2026, 3:10:00.064 PM"
"3/31/2026, 3:09:50.9 PM",228,K300_edge_device,micropmu,micropmu-01,228,50.044384,218.6891022,220.0563202,220.9687653,"3/31/2026, 3:09:45.04 PM"
"3/31/2026, 3:09:49.762334 PM",230,K300_edge_device,pqube3,pqube3-01,231,50.05018997,219.0292358,219.9066162,221.1349487,"3/31/2026, 3:09:54.889 PM"
"3/31/2026, 3:09:45.9 PM",227,K300_edge_device,micropmu,micropmu-01,227,50.04744339,218.6759796,219.896698,221.0326996,"3/31/2026, 3:09:39.851 PM"
"3/31/2026, 3:09:44.789293 PM",229,K300_edge_device,pqube3,pqube3-01,230,50.04198837,218.8186646,219.8364258,221.0647583,"3/31/2026, 3:09:49.794 PM"
"3/31/2026, 3:09:40.9 PM",226,K300_edge_device,micropmu,micropmu-01,226,50.03966522,218.7228699,219.7374268,221.1888428,"3/31/2026, 3:09:34.82 PM"
"3/31/2026, 3:09:39.760381 PM",228,K300_edge_device,pqube3,pqube3-01,229,50.04338074,218.5379028,219.9066162,220.7489014,"3/31/2026, 3:09:45.04 PM"
