eventTime,rootSeq,sourceDevice,deviceType,sensorDeviceId,sensorSeq,frequencyHz,voltageL1,voltageL2,voltageL3,ingestTime,avg_voltage,voltage_spread,time_gap_seconds
2026-03-31 14:51:36.507337,11,K300_edge_device,pqube3,pqube3-01,11,49.86254501,217.6956177,218.572998,219.2749023,2026-03-31 14:51:37.579,218.514506,1.579284599999994,4.997922
2026-03-31 14:51:41.715128,12,K300_edge_device,pqube3,pqube3-01,12,49.86059189,217.8009033,218.5379028,219.3099976,2026-03-31 14:51:42.782,218.54960123333333,1.5090943000000152,5.207791
2026-03-31 14:51:46.520340,13,K300_edge_device,pqube3,pqube3-01,13,49.86622238,217.9763794,218.6431885,219.5556641,2026-03-31 14:51:47.564,218.72507733333336,1.579284699999988,4.805212
2026-03-31 14:51:51.528048,14,K300_edge_device,pqube3,pqube3-01,14,49.87049484,217.906189,218.572998,219.380188,2026-03-31 14:51:52.550,218.61979166666666,1.473998999999992,5.007708
2026-03-31 14:51:56.520594,15,K300_edge_device,pqube3,pqube3-01,15,49.86686325,217.8009033,218.572998,219.3099976,2026-03-31 14:51:57.567,218.56129963333333,1.5090943000000152,4.992546
2026-03-31 14:52:01.505189,16,K300_edge_device,pqube3,pqube3-01,16,49.86968613,217.6605225,218.1518555,219.3450928,2026-03-31 14:52:02.599,218.3858236,1.68457029999999,4.984595
2026-03-31 14:52:06.513555,17,K300_edge_device,pqube3,pqube3-01,17,49.86388779,217.4499512,218.1167603,219.2047119,2026-03-31 14:52:07.569,218.25714113333333,1.7547607000000198,5.008366
2026-03-31 14:52:11.510212,18,K300_edge_device,pqube3,pqube3-01,18,49.86371613,217.3446655,218.0114746,219.2398071,2026-03-31 14:52:12.570,218.19864906666666,1.8951416000000165,4.996657
2026-03-31 14:52:16.517442,19,K300_edge_device,pqube3,pqube3-01,19,49.86997223,217.6605225,217.9763794,219.4152832,2026-03-31 14:52:17.601,218.35072836666666,1.7547606999999914,5.00723
2026-03-31 14:52:21.519209,20,K300_edge_device,pqube3,pqube3-01,20,49.86766052,217.6254272,217.9412842,219.2749023,2026-03-31 14:52:22.586,218.2805379,1.6494751000000178,5.001767
2026-03-31 14:52:26.513967,21,K300_edge_device,pqube3,pqube3-01,21,49.86877441,217.4850464,217.9763794,219.2398071,2026-03-31 14:52:27.571,218.2337443,1.7547607000000198,4.994758
2026-03-31 14:52:31.505881,22,K300_edge_device,pqube3,pqube3-01,22,49.86949158,217.4850464,218.2571411,219.2047119,2026-03-31 14:52:32.559,218.31563313333334,1.7196655000000192,4.991914
2026-03-31 14:52:36.518320,23,K300_edge_device,pqube3,pqube3-01,23,49.87535858,217.7307129,218.3273315,219.3099976,2026-03-31 14:52:37.567,218.45601399999998,1.5792847000000165,5.012439
2026-03-31 14:52:41.510911,24,K300_edge_device,pqube3,pqube3-01,24,49.87243652,217.7658081,218.2571411,219.2398071,2026-03-31 14:52:42.568,218.42091876666666,1.4739990000000205,4.992591
2026-03-31 14:52:46.515717,25,K300_edge_device,pqube3,pqube3-01,25,49.87826157,217.6956177,218.4326172,219.2749023,2026-03-31 14:52:47.584,218.4677124,1.579284599999994,5.004806
2026-03-31 14:52:51.508364,26,K300_edge_device,pqube3,pqube3-01,26,49.88010788,217.7307129,218.5028076,219.3450928,2026-03-31 14:52:52.568,218.52620443333333,1.6143799000000172,4.992647
2026-03-31 14:52:56.510846,27,K300_edge_device,pqube3,pqube3-01,27,49.87868118,217.8009033,218.6080933,219.4503784,2026-03-31 14:52:57.600,218.61979166666666,1.6494751000000178,5.002482
2026-03-31 14:53:01.513940,28,K300_edge_device,pqube3,pqube3-01,28,49.87533951,217.8359985,218.4326172,219.3450928,2026-03-31 14:53:02.586,218.53790283333333,1.5090943000000152,5.003094
2026-03-31 14:53:06.514839,29,K300_edge_device,pqube3,pqube3-01,29,49.87708282,217.8710938,218.6431885,219.2749023,2026-03-31 14:53:07.584,218.59639486666666,1.4038084999999967,5.000899
2026-03-31 14:53:11.506500,30,K300_edge_device,pqube3,pqube3-01,30,49.88183975,217.9412842,218.6782837,219.2398071,2026-03-31 14:53:12.573,218.61979166666666,1.2985228999999947,4.991661
2026-03-31 14:53:16.513700,31,K300_edge_device,pqube3,pqube3-01,31,49.87487411,217.8009033,218.4326172,219.0292358,2026-03-31 14:53:17.559,218.42091876666666,1.2283325000000218,5.0072
2026-03-31 14:53:21.514934,32,K300_edge_device,pqube3,pqube3-01,32,49.86977768,218.081665,218.5379028,219.2749023,2026-03-31 14:53:22.575,218.63149003333334,1.1932373000000212,5.001234
2026-03-31 14:53:26.508488,33,K300_edge_device,pqube3,pqube3-01,33,49.87620544,217.9763794,218.572998,219.2749023,2026-03-31 14:53:27.545,218.60809323333334,1.2985228999999947,4.993554
2026-03-31 14:53:31.519061,34,K300_edge_device,pqube3,pqube3-01,34,49.87434769,217.906189,218.1869507,219.2749023,2026-03-31 14:53:32.577,218.456014,1.368713299999996,5.010573
2026-03-31 14:53:36.511651,35,K300_edge_device,pqube3,pqube3-01,35,49.87469864,217.7658081,218.2571411,219.2398071,2026-03-31 14:53:37.561,218.42091876666666,1.4739990000000205,4.99259
2026-03-31 14:53:41.523538,36,K300_edge_device,pqube3,pqube3-01,36,49.87849808,218.0465698,218.4677124,219.2749023,2026-03-31 14:53:42.594,218.59639483333333,1.2283325000000218,5.011887
2026-03-31 14:53:46.648993,37,K300_edge_device,pqube3,pqube3-01,37,49.875,217.6956177,218.3273315,218.888855,2026-03-31 14:53:47.703,218.30393473333334,1.1932372999999927,5.125455
2026-03-31 14:53:51.521289,38,K300_edge_device,pqube3,pqube3-01,38,49.87464142,217.7658081,218.5028076,219.1696167,2026-03-31 14:53:52.595,218.4794108,1.4038086000000192,4.872296
2026-03-31 14:53:56.525401,39,K300_edge_device,pqube3,pqube3-01,39,49.87060547,217.8359985,218.4326172,219.2398071,2026-03-31 14:53:58.004,218.5028076,1.4038086000000192,5.004112
2026-03-31 14:54:01.535593,40,K300_edge_device,pqube3,pqube3-01,40,49.86928558,217.8009033,218.4677124,219.1345215,2026-03-31 14:54:02.617,218.46771239999998,1.3336182000000179,5.010192
2026-03-31 14:54:06.546707,41,K300_edge_device,pqube3,pqube3-01,41,49.87173843,217.7307129,218.6080933,219.1345215,2026-03-31 14:54:07.602,218.49110923333333,1.4038086000000192,5.011114
2026-03-31 14:54:11.514837,42,K300_edge_device,pqube3,pqube3-01,42,49.87164688,217.9763794,218.5379028,219.4503784,2026-03-31 14:54:12.714,218.65488686666666,1.473998999999992,4.96813
2026-03-31 14:54:16.519492,43,K300_edge_device,pqube3,pqube3-01,43,49.87448502,218.1167603,218.6080933,219.6258545,2026-03-31 14:54:17.576,218.78356936666668,1.5090941999999927,5.004655
2026-03-31 14:54:21.508628,44,K300_edge_device,pqube3,pqube3-01,44,49.87929535,217.9412842,218.7133789,219.5556641,2026-03-31 14:54:22.561,218.7367757333333,1.6143798999999888,4.989136
2026-03-31 14:54:26.513029,45,K300_edge_device,pqube3,pqube3-01,45,49.88225555,217.906189,218.8186646,219.5205688,2026-03-31 14:54:27.579,218.74847413333336,1.6143797999999947,5.004401
2026-03-31 14:54:31.519634,46,K300_edge_device,pqube3,pqube3-01,46,49.88014984,217.6605225,218.5379028,219.3099976,2026-03-31 14:54:32.565,218.50280763333333,1.6494750999999894,5.006605
2026-03-31 14:54:36.508379,47,K300_edge_device,pqube3,pqube3-01,47,49.88261032,217.6956177,218.4677124,219.3099976,2026-03-31 14:54:37.556,218.49110923333333,1.6143798999999888,4.988745
2026-03-31 14:54:41.510861,48,K300_edge_device,pqube3,pqube3-01,48,49.88485336,218.1167603,218.5379028,219.3450928,2026-03-31 14:54:42.618,218.66658529999998,1.2283324999999934,5.002482
2026-03-31 14:54:46.515948,49,K300_edge_device,pqube3,pqube3-01,49,49.8871727,218.1518555,218.5028076,219.3450928,2026-03-31 14:54:47.603,218.66658529999998,1.1932372999999927,5.005087
2026-03-31 14:54:51.728524,50,K300_edge_device,pqube3,pqube3-01,50,49.88945007,218.1167603,218.4677124,219.4503784,2026-03-31 14:54:52.934,218.67828369999998,1.3336180999999954,5.212576
2026-03-31 14:54:56.681280,51,K300_edge_device,pqube3,pqube3-01,51,49.89115524,218.1518555,218.6431885,219.5907593,2026-03-31 14:54:57.735,218.79526776666668,1.4389037999999914,4.952756
2026-03-31 14:55:01.512335,52,K300_edge_device,pqube3,pqube3-01,52,49.8893013,218.1518555,218.7133789,219.6609497,2026-03-31 14:55:02.581,218.84206136666668,1.5090941999999927,4.831055
2026-03-31 14:55:06.520563,53,K300_edge_device,pqube3,pqube3-01,53,49.88788986,217.9412842,218.7484741,219.4503784,2026-03-31 14:55:07.584,218.71337889999998,1.5090941999999927,5.008228
2026-03-31 14:55:11.517821,54,K300_edge_device,pqube3,pqube3-01,54,49.88745499,217.906189,218.8186646,219.4152832,2026-03-31 14:55:12.570,218.71337893333336,1.5090941999999927,4.997258
2026-03-31 14:55:16.511279,55,K300_edge_device,pqube3,pqube3-01,55,49.88665009,217.8359985,218.8537598,219.2749023,2026-03-31 14:55:17.574,218.65488686666666,1.4389038000000198,4.993458
2026-03-31 14:55:21.523604,56,K300_edge_device,pqube3,pqube3-01,56,49.88552475,217.8710938,218.888855,219.6258545,2026-03-31 14:55:22.591,218.79526776666668,1.7547606999999914,5.012325
2026-03-31 14:55:26.523813,57,K300_edge_device,pqube3,pqube3-01,57,49.88729477,217.590332,218.572998,219.6258545,2026-03-31 14:55:27.561,218.5963948333333,2.0355225000000132,5.000209
2026-03-31 14:55:31.519205,58,K300_edge_device,pqube3,pqube3-01,58,49.88546753,217.5552368,218.4326172,219.4854736,2026-03-31 14:55:32.625,218.49110919999998,1.9302368000000172,4.995392
2026-03-31 14:55:36.513583,59,K300_edge_device,pqube3,pqube3-01,59,49.88534927,217.7658081,218.6782837,219.7311401,2026-03-31 14:55:37.551,218.72507729999998,1.9653320000000178,4.994378
2026-03-31 14:55:41.517742,60,K300_edge_device,pqube3,pqube3-01,60,49.8854332,218.081665,218.888855,219.6960449,2026-03-31 14:55:42.792,218.88885496666663,1.6143799000000172,5.004159
2026-03-31 14:55:46.589272,61,K300_edge_device,pqube3,pqube3-01,61,49.88724899,218.0114746,218.7133789,219.6609497,2026-03-31 14:55:47.621,218.79526773333336,1.6494750999999894,5.07153
2026-03-31 14:55:52.740487,62,K300_edge_device,pqube3,pqube3-01,62,49.89089966,218.1869507,218.888855,219.6960449,2026-03-31 14:55:53.669,218.92395020000004,1.5090941999999927,6.151215
2026-03-31 14:55:55.527775,63,K300_edge_device,pqube3,pqube3-01,63,49.89492798,218.2220459,218.9590454,219.9066162,2026-03-31 14:55:57.810,219.02923583333336,1.68457029999999,2.787288
2026-03-31 14:56:02.069388,64,K300_edge_device,pqube3,pqube3-01,65,49.89506912,217.9763794,218.7484741,219.8013306,2026-03-31 14:56:03.360,218.84206136666668,1.8249511999999868,6.541613
2026-03-31 14:56:06.956356,65,K300_edge_device,pqube3,pqube3-01,66,49.89225388,217.7307129,218.7835693,219.6960449,2026-03-31 14:56:08.018,218.73677570000004,1.9653320000000178,4.886968
2026-03-31 14:56:11.861279,66,K300_edge_device,pqube3,pqube3-01,67,49.89151001,217.7658081,218.6431885,219.4854736,2026-03-31 14:56:12.910,218.63149006666666,1.7196655000000192,4.904923
2026-03-31 14:56:16.890102,67,K300_edge_device,pqube3,pqube3-01,68,49.89018631,217.6605225,218.6782837,219.4503784,2026-03-31 14:56:17.927,218.59639486666666,1.789855899999992,5.028823
2026-03-31 14:56:21.865137,68,K300_edge_device,pqube3,pqube3-01,69,49.89171982,217.6605225,218.7835693,219.4854736,2026-03-31 14:56:22.914,218.64318846666666,1.8249510999999927,4.975035
2026-03-31 14:56:26.874342,69,K300_edge_device,pqube3,pqube3-01,70,49.89065552,217.6254272,218.8537598,219.4854736,2026-03-31 14:56:27.961,218.65488686666666,1.8600464000000159,5.009205
2026-03-31 14:56:31.881941,70,K300_edge_device,pqube3,pqube3-01,71,49.8938179,217.7307129,218.8186646,219.4854736,2026-03-31 14:56:32.962,218.67828369999998,1.7547607000000198,5.007599
2026-03-31 14:56:36.890771,71,K300_edge_device,pqube3,pqube3-01,72,49.90089798,217.906189,219.0994263,219.5205688,2026-03-31 14:56:37.932,218.84206136666668,1.6143797999999947,5.00883
2026-03-31 14:56:41.891126,72,K300_edge_device,pqube3,pqube3-01,73,49.90486145,218.0465698,219.0994263,219.5907593,2026-03-31 14:56:42.979,218.9122518,1.5441895000000159,5.000355
2026-03-31 14:56:46.867131,73,K300_edge_device,pqube3,pqube3-01,74,49.90480423,218.0465698,218.9941406,219.6960449,2026-03-31 14:56:48.012,218.91225176666663,1.6494751000000178,4.976005
2026-03-31 14:56:51.860292,74,K300_edge_device,pqube3,pqube3-01,75,49.89861298,217.9763794,218.7133789,219.6258545,2026-03-31 14:56:52.967,218.77187093333336,1.6494750999999894,4.993161
2026-03-31 14:56:56.863714,75,K300_edge_device,pqube3,pqube3-01,76,49.89786911,217.8359985,218.7835693,219.7662354,2026-03-31 14:56:58.186,218.79526773333336,1.9302369000000112,5.003422
2026-03-31 14:57:01.866836,76,K300_edge_device,pqube3,pqube3-01,77,49.90034103,218.1869507,218.7133789,219.7662354,2026-03-31 14:57:02.984,218.888855,1.579284699999988,5.003122
2026-03-31 14:57:06.872927,77,K300_edge_device,pqube3,pqube3-01,78,49.9090271,218.1869507,218.4677124,219.6960449,2026-03-31 14:57:07.956,218.7835693333333,1.5090941999999927,5.006091
2026-03-31 14:57:11.868680,78,K300_edge_device,pqube3,pqube3-01,79,49.9049263,218.2220459,218.3624268,219.4854736,2026-03-31 14:57:12.971,218.68998209999998,1.263427699999994,4.995753
2026-03-31 14:57:16.866322,79,K300_edge_device,pqube3,pqube3-01,80,49.90319061,218.2571411,218.3624268,219.5556641,2026-03-31 14:57:18.159,218.72507733333336,1.2985229999999888,4.997642
2026-03-31 14:57:22.060077,80,K300_edge_device,pqube3,pqube3-01,81,49.91296005,218.2922363,218.4677124,219.6960449,2026-03-31 14:57:23.128,218.81866453333336,1.4038085999999907,5.193755
2026-03-31 14:57:26.866324,81,K300_edge_device,pqube3,pqube3-01,82,49.91479874,218.1167603,218.1167603,219.5556641,2026-03-31 14:57:28.099,218.59639490000004,1.4389037999999914,4.806247
2026-03-31 14:57:31.861571,82,K300_edge_device,pqube3,pqube3-01,83,49.91881943,217.906189,218.2571411,219.6609497,2026-03-31 14:57:32.913,218.6080932666667,1.7547606999999914,4.995247
2026-03-31 14:57:36.858678,83,K300_edge_device,pqube3,pqube3-01,84,49.94921494,218.4677124,218.4677124,220.1171875,2026-03-31 14:57:38.069,219.01753743333333,1.6494750999999894,4.997107
2026-03-31 14:57:41.870537,84,K300_edge_device,pqube3,pqube3-01,85,49.96615982,218.6080933,218.7133789,220.0469971,2026-03-31 14:57:42.946,219.1228231,1.4389037999999914,5.011859
2026-03-31 14:57:46.859652,85,K300_edge_device,pqube3,pqube3-01,86,49.97817993,218.6080933,218.7835693,220.0119019,2026-03-31 14:57:47.946,219.1345215,1.4038085999999907,4.989115
2026-03-31 14:57:51.859656,86,K300_edge_device,pqube3,pqube3-01,87,49.97649384,218.3624268,218.572998,219.9417114,2026-03-31 14:57:52.947,218.9590454,1.579284599999994,5.000004
2026-03-31 14:57:56.873284,87,K300_edge_device,pqube3,pqube3-01,88,49.97639465,218.397522,218.888855,220.0820923,2026-03-31 14:57:58.058,219.1228231,1.68457029999999,5.013628
2026-03-31 14:58:01.885693,88,K300_edge_device,pqube3,pqube3-01,89,49.9847908,218.2571411,218.7835693,220.0119019,2026-03-31 14:58:02.961,219.01753743333333,1.7547607999999855,5.012409
2026-03-31 14:58:06.865820,89,K300_edge_device,pqube3,pqube3-01,90,49.97775269,218.0465698,218.6782837,220.0119019,2026-03-31 14:58:07.946,218.9122518,1.965332100000012,4.980127
2026-03-31 14:58:11.860291,90,K300_edge_device,pqube3,pqube3-01,91,49.9737854,217.9763794,218.7835693,220.0469971,2026-03-31 14:58:12.951,218.9356486,2.0706176999999855,4.994471
2026-03-31 14:58:16.860975,91,K300_edge_device,pqube3,pqube3-01,92,49.98248291,218.1869507,218.7133789,220.0119019,2026-03-31 14:58:18.013,218.97074383333333,1.8249511999999868,5.000684
2026-03-31 14:58:21.869520,92,K300_edge_device,pqube3,pqube3-01,93,49.98505402,218.2571411,218.5379028,219.9066162,2026-03-31 14:58:22.955,218.90055336666668,1.6494750999999894,5.008545
2026-03-31 14:58:26.859193,93,K300_edge_device,pqube3,pqube3-01,94,49.9864502,218.3273315,218.5379028,219.9417114,2026-03-31 14:58:28.068,218.93564856666669,1.6143798999999888,4.989673
2026-03-31 14:58:31.910118,94,K300_edge_device,pqube3,pqube3-01,95,49.99687195,218.397522,218.9941406,219.8364258,2026-03-31 14:58:32.929,219.07602946666668,1.4389037999999914,5.050925
2026-03-31 14:58:36.864125,95,K300_edge_device,pqube3,pqube3-01,96,50.00374603,218.572998,218.9941406,219.8364258,2026-03-31 14:58:37.883,219.13452146666668,1.263427799999988,4.954007
2026-03-31 14:58:41.873311,96,K300_edge_device,pqube3,pqube3-01,97,50.01169205,218.5028076,218.8537598,219.871521,2026-03-31 14:58:43.124,219.07602946666668,1.36871339999999,5.009186
2026-03-31 14:58:46.871893,97,K300_edge_device,pqube3,pqube3-01,98,50.01026154,218.6080933,218.7835693,220.0820923,2026-03-31 14:58:47.990,219.1579183,1.473998999999992,4.998582
2026-03-31 14:58:51.872296,98,K300_edge_device,pqube3,pqube3-01,99,50.02518463,218.5379028,218.7484741,220.0119019,2026-03-31 14:58:52.977,219.09942626666668,1.4739990999999861,5.000403
2026-03-31 14:58:56.864737,99,K300_edge_device,pqube3,pqube3-01,100,50.02856827,218.2922363,218.7484741,219.6960449,2026-03-31 14:58:58.059,218.91225176666669,1.4038085999999907,4.992441
2026-03-31 14:59:01.871414,100,K300_edge_device,pqube3,pqube3-01,101,50.01963806,218.1869507,218.7484741,219.6960449,2026-03-31 14:59:02.923,218.87715656666668,1.5090941999999927,5.006677
2026-03-31 14:59:06.858989,101,K300_edge_device,pqube3,pqube3-01,102,50.02958679,218.572998,219.1345215,220.1171875,2026-03-31 14:59:07.939,219.27490233333333,1.5441894999999874,4.987575
2026-03-31 14:59:11.860675,102,K300_edge_device,pqube3,pqube3-01,103,50.03011703,218.572998,219.1345215,220.0119019,2026-03-31 14:59:13.023,219.23980713333333,1.4389038999999855,5.001686
2026-03-31 14:59:16.866464,103,K300_edge_device,pqube3,pqube3-01,104,50.03427124,218.7835693,219.3099976,220.2575684,2026-03-31 14:59:17.976,219.45037843333333,1.4739990999999861,5.005789
2026-03-31 14:59:21.869075,104,K300_edge_device,pqube3,pqube3-01,105,50.04253769,218.5028076,219.1696167,220.5032349,2026-03-31 14:59:22.900,219.39188639999998,2.000427299999984,5.002611
2026-03-31 14:59:26.861523,105,K300_edge_device,pqube3,pqube3-01,106,50.0539093,218.572998,219.2749023,220.4330444,2026-03-31 14:59:28.214,219.42698156666665,1.8600463999999874,4.992448
2026-03-31 14:59:31.864624,106,K300_edge_device,pqube3,pqube3-01,107,50.0549202,218.7484741,219.3450928,220.4681396,2026-03-31 14:59:33.122,219.52056883333333,1.7196654999999907,5.003101
2026-03-31 14:59:36.855564,107,K300_edge_device,pqube3,pqube3-01,108,50.05132675,218.572998,219.2398071,220.4330444,2026-03-31 14:59:37.954,219.41528316666665,1.8600463999999874,4.99094
2026-03-31 14:59:41.861128,108,K300_edge_device,pqube3,pqube3-01,109,50.04790115,218.8537598,219.4152832,220.4330444,2026-03-31 14:59:43.079,219.56736246666665,1.579284599999994,5.005564
2026-03-31 14:59:46.877798,109,K300_edge_device,pqube3,pqube3-01,110,50.04172134,218.7133789,219.2398071,220.2575684,2026-03-31 14:59:47.986,219.4035848,1.5441894999999874,5.01667
2026-03-31 14:59:51.885003,110,K300_edge_device,pqube3,pqube3-01,111,50.04161835,218.7484741,219.3450928,220.2575684,2026-03-31 14:59:52.909,219.45037843333333,1.5090942999999868,5.007205
2026-03-31 14:59:56.859533,111,K300_edge_device,pqube3,pqube3-01,112,50.04553986,218.8537598,219.4152832,220.3979492,2026-03-31 14:59:58.051,219.55566406666665,1.5441893999999934,4.97453
2026-03-31 15:00:01.853809,112,K300_edge_device,pqube3,pqube3-01,113,50.05205154,218.6431885,219.2047119,220.0469971,2026-03-31 15:00:03.023,219.29829916666668,1.4038085999999907,4.994276
2026-03-31 15:00:06.879774,113,K300_edge_device,pqube3,pqube3-01,114,50.05430603,218.6080933,219.0643311,220.1171875,2026-03-31 15:00:07.963,219.26320396666665,1.5090941999999927,5.025965
2026-03-31 15:00:11.865403,114,K300_edge_device,pqube3,pqube3-01,115,50.04989624,218.7133789,219.380188,220.5734253,2026-03-31 15:00:13.059,219.5556640666667,1.8600463999999874,4.985629
2026-03-31 15:00:16.883525,115,K300_edge_device,pqube3,pqube3-01,116,50.04837799,218.5028076,219.2047119,220.5383301,2026-03-31 15:00:17.980,219.41528319999998,2.035522499999985,5.018122
2026-03-31 15:00:21.871324,116,K300_edge_device,pqube3,pqube3-01,117,50.04260635,218.2922363,219.0994263,220.2575684,2026-03-31 15:00:23.012,219.21641033333333,1.9653320999999835,4.987799
2026-03-31 15:00:26.873896,117,K300_edge_device,pqube3,pqube3-01,118,50.02915955,218.2922363,218.888855,220.1522827,2026-03-31 15:00:28.044,219.11112466666668,1.8600463999999874,5.002572
2026-03-31 15:00:31.867601,118,K300_edge_device,pqube3,pqube3-01,119,50.02730942,218.572998,219.0292358,220.2224731,2026-03-31 15:00:32.936,219.2749023,1.6494750999999894,4.993705
2026-03-31 15:00:36.864316,119,K300_edge_device,pqube3,pqube3-01,120,50.03068542,218.5379028,219.0643311,220.1522827,2026-03-31 15:00:37.984,219.25150553333333,1.6143798999999888,4.996715
2026-03-31 15:00:41.870447,120,K300_edge_device,pqube3,pqube3-01,121,50.02453995,218.5379028,219.2047119,220.2575684,2026-03-31 15:00:42.969,219.33339436666665,1.7196655999999848,5.006131
2026-03-31 15:00:46.896574,121,K300_edge_device,pqube3,pqube3-01,122,50.0266037,218.8186646,219.3450928,220.2926636,2026-03-31 15:00:47.969,219.48547366666665,1.473998999999992,5.026127
2026-03-31 15:00:51.865379,122,K300_edge_device,pqube3,pqube3-01,123,50.02477646,218.6080933,219.2047119,220.0820923,2026-03-31 15:00:53.250,219.29829916666668,1.473998999999992,4.968805
2026-03-31 15:00:56.868830,123,K300_edge_device,pqube3,pqube3-01,124,50.00734329,218.6782837,219.3099976,219.9066162,2026-03-31 15:00:57.971,219.29829916666668,1.2283324999999934,5.003451
2026-03-31 15:01:01.857236,124,K300_edge_device,pqube3,pqube3-01,125,49.97114944,218.6431885,219.3099976,219.9417114,2026-03-31 15:01:02.925,219.29829916666668,1.2985228999999947,4.988406
2026-03-31 15:01:06.868041,125,K300_edge_device,pqube3,pqube3-01,126,49.96517944,218.5028076,219.1345215,220.0469971,2026-03-31 15:01:08.050,219.22810873333333,1.5441894999999874,5.010805
2026-03-31 15:01:11.865808,126,K300_edge_device,pqube3,pqube3-01,127,49.96365356,218.3273315,219.1345215,219.9417114,2026-03-31 15:01:12.974,219.13452146666668,1.6143798999999888,4.997767
2026-03-31 15:01:16.861933,127,K300_edge_device,pqube3,pqube3-01,128,49.96260452,218.1869507,219.0643311,219.9417114,2026-03-31 15:01:17.944,219.06433106666668,1.7547606999999914,4.996125
2026-03-31 15:01:21.862142,128,K300_edge_device,pqube3,pqube3-01,129,49.95318985,218.1869507,219.0643311,219.9768066,2026-03-31 15:01:23.178,219.07602946666668,1.789855899999992,5.000209
2026-03-31 15:01:26.874522,129,K300_edge_device,pqube3,pqube3-01,130,49.95183945,218.1869507,218.8186646,220.0119019,2026-03-31 15:01:28.041,219.00583906666668,1.8249511999999868,5.01238
2026-03-31 15:01:31.871717,130,K300_edge_device,pqube3,pqube3-01,131,49.95473862,218.2571411,218.6080933,220.0469971,2026-03-31 15:01:32.980,218.97074383333333,1.7898559999999861,4.997195
2026-03-31 15:01:36.858087,131,K300_edge_device,pqube3,pqube3-01,132,49.9527359,218.1167603,218.2571411,219.9066162,2026-03-31 15:01:38.012,218.76017253333336,1.789855899999992,4.98637
2026-03-31 15:01:41.867400,132,K300_edge_device,pqube3,pqube3-01,133,49.94919586,218.0465698,218.3273315,219.9417114,2026-03-31 15:01:42.952,218.77187089999998,1.8951416000000165,5.009313
2026-03-31 15:01:46.859968,133,K300_edge_device,pqube3,pqube3-01,134,49.94242477,217.9763794,218.1518555,219.9066162,2026-03-31 15:01:47.942,218.67828370000004,1.9302367999999888,4.992568
2026-03-31 15:01:51.859905,134,K300_edge_device,pqube3,pqube3-01,135,49.94701004,218.2922363,218.1518555,219.9768066,2026-03-31 15:01:53.196,218.80696613333336,1.8249510999999927,4.999937
2026-03-31 15:01:56.859597,135,K300_edge_device,pqube3,pqube3-01,136,49.94184875,218.1869507,217.906189,219.871521,2026-03-31 15:01:57.980,218.65488690000004,1.9653319999999894,4.999692
2026-03-31 15:02:01.863807,136,K300_edge_device,pqube3,pqube3-01,137,49.92427826,218.0465698,217.8359985,219.8364258,2026-03-31 15:02:03.153,218.57299803333333,2.0004273000000126,5.00421
2026-03-31 15:02:06.932778,137,K300_edge_device,pqube3,pqube3-01,138,49.91991806,218.1869507,218.0465698,219.9066162,2026-03-31 15:02:08.155,218.71337889999998,1.8600464000000159,5.068971
2026-03-31 15:02:11.861547,138,K300_edge_device,pqube3,pqube3-01,139,49.91807556,218.0114746,218.081665,219.9066162,2026-03-31 15:02:13.000,218.66658526666666,1.895141599999988,4.928769
2026-03-31 15:02:16.859859,139,K300_edge_device,pqube3,pqube3-01,140,49.91972351,217.8359985,218.1167603,219.6609497,2026-03-31 15:02:18.017,218.53790283333333,1.8249512000000152,4.998312
2026-03-31 15:02:21.871983,140,K300_edge_device,pqube3,pqube3-01,141,49.92320251,217.8359985,218.3624268,219.7311401,2026-03-31 15:02:23.143,218.64318846666666,1.8951416000000165,5.012124
2026-03-31 15:02:26.861518,141,K300_edge_device,pqube3,pqube3-01,142,49.92939758,217.906189,218.6431885,219.5556641,2026-03-31 15:02:27.956,218.70168053333336,1.6494750999999894,4.989535
2026-03-31 15:02:31.860180,142,K300_edge_device,pqube3,pqube3-01,143,49.93163681,218.2571411,218.6782837,219.7662354,2026-03-31 15:02:33.067,218.9005534,1.5090942999999868,4.998662
2026-03-31 15:02:36.859341,143,K300_edge_device,pqube3,pqube3-01,144,49.94532013,218.5028076,218.8186646,219.8364258,2026-03-31 15:02:38.192,219.05263266666668,1.3336181999999894,4.999161
2026-03-31 15:02:41.871242,144,K300_edge_device,pqube3,pqube3-01,145,49.93835068,218.4326172,218.6782837,219.871521,2026-03-31 15:02:42.974,218.99414063333336,1.4389037999999914,5.011901
2026-03-31 15:02:47.203788,145,K300_edge_device,pqube3,pqube3-01,146,49.92782974,218.2220459,218.572998,219.6960449,2026-03-31 15:02:48.302,218.8303629333333,1.473998999999992,5.332546
2026-03-31 15:02:51.859075,146,K300_edge_device,pqube3,pqube3-01,147,49.92071533,218.0114746,218.5028076,219.6960449,2026-03-31 15:02:53.241,218.73677570000004,1.68457029999999,4.655287
2026-03-31 15:02:56.867915,147,K300_edge_device,pqube3,pqube3-01,148,49.91880417,217.9412842,218.5028076,219.7662354,2026-03-31 15:02:57.979,218.73677573333336,1.8249511999999868,5.00884
2026-03-31 15:03:01.855022,148,K300_edge_device,pqube3,pqube3-01,149,49.91581345,217.8710938,218.4677124,219.6609497,2026-03-31 15:03:02.996,218.66658530000004,1.789855899999992,4.987107
